model_suffix,CURE SPEED Collect Result_Dam,DISCHARGED SPEED OF RESIN Collect Result_Dam,Head Clean Position Z Collect Result_Dam,Head Purge Position Z Collect Result_Dam,Head Zero Position Y Collect Result_Dam,Stage1_Circle_Distance_Speed_Dam,Stage2_Circle_Distance_Speed_Dam,Stage3_Circle_Distance_Speed_Dam,WorkMode Collect Result,Chamber Temp. Collect Result_AutoClave,DISCHARGED SPEED OF RESIN Collect Result_Fill1,Head Purge Position Z Collect Result_Fill1,CURE SPEED Collect Result_Fill2,Head Purge Position Z Collect Result_Fill2,target,Receip_No,cleaned_workorder,Equipment_same_num,PalletID_Collect_Result,Production_Qty_Collect_Result,CURE_DISTANCE_Dam,cure_end_position_XZ_Fill2,cure_start_position_XZ_Fill2,cure_standby_position_XZ_Fill2,HEAD NORMAL DISTANCE_STAGE1_STAGE3_Dam,HEAD NORMAL DISTANCE_TRIANGLE_area_Dam,HEAD NORMAL DISTANCE_TRIANGLE_height_Dam,HEAD NORMAL DISTANCE_STAGE1_STAGE3_Fill1,HEAD NORMAL DISTANCE_TRIANGLE_area_Fill1,HEAD NORMAL DISTANCE_TRIANGLE_height_Fill1,HEAD NORMAL DISTANCE_STAGE1_STAGE2_Fill2,HEAD NORMAL DISTANCE_STAGE2_STAGE3_Fill2,HEAD NORMAL DISTANCE_STAGE1_STAGE3_Fill2,volume_time_multip_stage1_Dam,volume_time_multip_stage2_Dam,volume_time_multip_stage3_Dam,volume_time_multip_avg_Dam,volume_time_multip_stage1_Fill1,volume_time_multip_stage2_Fill1,volume_time_multip_stage3_Fill1,volume_time_multip_avg_Fill1,stage1_line13_distance_speed_Dam,stage1_line24_distance_speed_Dam,stage2_line13_distance_speed_Dam,stage2_line24_distance_speed_Dam,stage3_line13_distance_speed_Dam,stage3_line24_distance_speed_Dam,average_thickness_Dam,1st_pressure_time_AutoClave,2nd_pressure_time_AutoClave,3rd_pressure_time_AutoClave,avg_pressure_time_AutoClave,time_ratio_Dam,time_ratio_Fill1,time_ratio_Fill2,time_ratio_AutoClave
AJX75334502,70,16,124.0,130.85,300.0,6000,5500,6000,0.0,55,10.6,128.0,50,114.612,AbNormal,6,4C1XH315,1,13.0,7,720.3061848963953,"240,33","1020,33","1020,33",389.3,21820.26500000003,112.10000000000014,681.1001174570446,264.63000001422824,0.7770663760924043,194.8,194.2,389.0,22.152,7.553000000000001,22.152,17.285666666666668,158.025,12.312,155.64800000000002,108.66166666666668,6000,6000,5500,5500,6000,6000,-0.010666666666666666,75.433,0.49,60.5,45.474333333333334,0.151,0.106,0.038,0.705
AJX75334502,70,10,133.5,133.5,300.0,9000,9000,9000,1.0,51,10.6,145.0,50,85.0,AbNormal,1,3H1XC514,1,7.0,318,790.607993888248,"240,33","1020,23","1020,23",389.5,97.37499999969164,0.49999999999841666,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,6.499,1.6660000000000001,6.499,4.887999999999999,173.07,12.312,173.07,119.484,9000,9000,9000,9000,9000,9000,0.0,75.915,38.115,60.137,58.05566666666667,0.13,0.133,0.028,0.709
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,54,10.6,145.0,50,85.0,AbNormal,1,3I1XA609,1,3.0,14,790.607993888248,"240,33","1020,33","1020,33",389.5,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,170.58200000000002,118.65466666666669,5000,5000,9000,9000,5000,5000,0.0,72.782,36.663,60.379,56.608,0.092,0.089,0.034,0.785
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,50,10.6,145.0,50,85.0,AbNormal,1,3I1XA992,1,diff,diff,790.607993888248,"240,33","1020,33","1020,33",389.5,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,173.07,119.484,5000,5000,9000,9000,5000,5000,0.0,72.3,36.784,60.258,56.44733333333334,0.092,0.085,0.032,0.79
AJX75334502,70,10,130.85,130.85,300.0,9000,9000,9000,1.0,48,10.6,145.0,50,85.0,AbNormal,1,3I1X9723,1,3.0,3,790.607993888248,"240,33","1020,32","1020,32",389.5,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,6.499,1.6660000000000001,6.499,4.887999999999999,173.07,12.312,173.07,119.484,9000,9000,9000,9000,9000,9000,0.0,74.469,37.51,60.379,57.45266666666666,0.13,0.134,0.028,0.708
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,54,10.6,145.0,50,85.0,AbNormal,1,3I1XA992,1,15.0,132,720.3061848963953,"240,33","1020,33","1020,33",388.9,116.66999999970827,0.5999999999984997,680.7001175260659,7.710000037036723,0.02265314736556215,194.8,194.2,389.0,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,11.62,170.58200000000002,118.42400000000002,5000,5000,9000,9000,5000,5000,0.0,73.023,36.663,60.5,56.72866666666666,0.094,0.09,0.032,0.784
AJX75334502,70,10,133.5,133.5,300.0,9000,9000,9000,1.0,51,10.6,145.0,50,85.0,AbNormal,1,3H1XC514,1,5.0,316,790.607993888248,"240,33","1020,23","1020,23",389.5,97.37499999969164,0.49999999999841666,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,6.499,1.6660000000000001,6.499,4.887999999999999,170.58200000000002,12.312,170.58200000000002,117.82533333333335,9000,9000,9000,9000,9000,9000,0.0,75.915,38.115,60.137,58.05566666666667,0.13,0.133,0.028,0.709
AJX75334502,105,16,124.0,130.85,300.0,5800,5300,5800,0.0,50,10.6,128.0,48,114.612,AbNormal,1,4E1XA077,1,13.0,228,720.3061848963953,"240,33","1020,33","1020,33",388.9,21797.845000000023,112.10000000000012,682.0000293255125,200.7600000025136,0.5887389776245674,194.8,194.2,389.0,24.287,8.084,23.667,18.679333333333332,170.58200000000002,12.312,170.58200000000002,117.82533333333335,diff,5800,5300,5300,5800,5800,-0.05266666666666667,71.75999999999999,0.491,59.76,44.00366666666667,0.148,0.109,0.039,0.704
AJX75334502,85,16,124.0,130.85,300.0,5800,5300,5800,0.0,47,10.6,128.0,45,114.612,AbNormal,6,4E1XA654,1,9.0,182,720.3061848963953,"240,33","1020,33","1020,33",389.29999999999995,21820.265000000018,112.10000000000011,682.0000293255125,200.7600000025136,0.5887389776245674,194.8,194.2,389.0,24.287,7.905,23.667,18.619666666666667,208.08800000000002,14.43,208.08800000000002,143.53533333333334,diff,5800,5300,5300,5800,5800,-0.025666666666666667,74.64,0.49,60.0,45.04333333333333,0.152,0.118,0.041,0.689
AJX75334502,70,16,130.85,130.85,300.0,6500,5500,6500,0.0,48,10.6,128.0,50,85.0,AbNormal,1,4A1XE622,1,6.0,124,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.1350000026502,0.4670824319914034,377.5000132450329,302.0000165562909,679.5,12.144,4.6739999999999995,12.144,9.653999999999998,158.025,12.312,158.025,109.45400000000001,6500,6500,5500,5500,6500,6500,0.0,74.228,0.492,60.379,45.032999999999994,0.111,0.099,0.041,0.749
AJX75334502,70,16,130.85,130.85,300.0,6500,5500,6500,0.0,50,10.6,128.0,50,85.0,AbNormal,1,4A1XE719,1,3.0,193,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.1350000026502,0.4670824319914034,377.5000132450329,302.0000165562909,679.5,12.144,4.5360000000000005,11.921,9.533666666666667,158.025,12.312,158.025,109.45400000000001,6500,6500,5500,5500,6500,6500,0.0,75.192,0.49,60.137,45.272999999999996,0.111,0.111,0.04,0.737
AJX75334502,70,16,124.0,130.85,300.0,6500,5500,6500,0.0,48,10.6,128.0,50,85.0,AbNormal,6,4B1XC929,1,14.0,10,720.3061848963953,"240,33","1020,33","1020,33",389.30000000000007,21820.265000000036,112.10000000000016,681.1001174570446,264.63000001422824,0.7770663760924043,194.8,194.2,389.0,12.144,4.814,12.144,9.700666666666665,158.025,12.312,158.025,109.45400000000001,6500,6500,5500,5500,6500,6500,-0.08866666666666667,73.746,0.49,60.621,44.952333333333335,0.117,0.115,0.041,0.728
AJX75334502,85,16,124.0,130.85,300.0,5800,5300,5800,0.0,53,10.6,128.0,50,114.612,AbNormal,1,4C1XH315,1,2.0,111,790.607993888248,"240,22","1020,22","1020,22",389.1002056026185,114.61500000123284,0.5891284473814297,681.4000660405017,159.16499997076662,0.46717048589574406,377.5000132450329,302.0000165562909,679.5,23.667,7.728000000000001,23.667,18.354000000000003,170.58200000000002,12.312,173.07,118.65466666666669,5800,5800,5300,5300,5800,5800,-0.010666666666666666,71.818,0.49,60.137,44.14833333333333,0.148,0.112,0.037,0.703
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,54,10.6,145.0,50,85.0,AbNormal,1,3J1XC105,1,12.0,143,720.3061848963953,"240,33","1020,33","1020,33",388.9,116.66999999970827,0.5999999999984997,680.7001175260659,7.710000037036723,0.02265314736556215,194.8,194.2,389.0,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,11.62,173.07,119.25333333333333,5000,5000,9000,9000,5000,5000,0.0,74.951,60.258,60.258,65.15566666666668,0.094,0.093,0.032,0.78
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,50,10.6,145.0,50,85.0,AbNormal,1,3I1XA992,1,diff,diff,720.3061848963953,"240,33","1020,33","1020,33",388.9,116.66999999970827,0.5999999999984997,680.7001175260659,7.710000037036723,0.02265314736556215,194.8,194.2,389.0,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,173.07,119.484,5000,5000,9000,9000,5000,5000,0.0,72.3,36.784,60.258,56.44733333333334,0.094,0.089,0.033,0.784
AJX75334502,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,55,10.6,128.0,50,85.0,AbNormal,1,4A1XA434,1,6.0,74,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,12.144,3.9000000000000004,11.921,9.321666666666667,155.64800000000002,12.312,158.025,108.66166666666668,6500,6500,5500,6500,6500,6500,0.0,75.192,0.49,60.258,45.31333333333333,0.11,0.11,0.04,0.739
AJX75334502,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,48,10.6,128.0,50,85.0,AbNormal,1,4A1XA434,1,7.0,92,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,12.144,3.9000000000000004,12.144,9.396,158.025,12.312,158.025,109.45400000000001,6500,6500,5500,6500,6500,6500,0.0,74.951,0.491,60.621,45.35433333333333,0.111,0.11,0.041,0.739
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,50,10.6,145.0,50,85.0,AbNormal,1,3I1XA992,1,13.0,207,720.3061848963953,"240,33","1020,33","1020,33",388.9,116.66999999970827,0.5999999999984997,680.7001175260659,7.710000037036723,0.02265314736556215,194.8,194.2,389.0,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,170.58200000000002,118.65466666666669,5000,5000,9000,9000,5000,5000,0.0,72.3,36.784,60.258,56.44733333333334,0.094,0.094,0.032,0.781
AJX75334502,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,55,10.6,128.0,50,85.0,AbNormal,6,4A1XB338,1,15.0,19,720.3061848963953,"240,33","1020,33","1020,33",389.3,21820.26500000003,112.10000000000014,681.1001174570446,264.63000001422824,0.7770663760924043,194.8,194.2,389.0,12.144,3.0820000000000003,12.144,9.123333333333333,158.025,12.312,158.025,109.45400000000001,6500,6500,6500,6500,6500,6500,0.0,75.674,0.49,60.621,45.595,0.115,0.116,0.041,0.729
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,50,10.6,145.0,50,85.0,AbNormal,1,3J1XC142,1,13.0,20,720.3061848963953,"240,33","1020,33","1020,33",388.9,155.5599999992734,0.7999999999962634,680.7001175260659,162.4650000006089,0.4773467664177028,194.8,194.2,389.0,20.23,1.6660000000000001,20.349,14.081666666666669,173.07,11.62,173.07,119.25333333333333,5000,5000,9000,9000,5000,5000,0.0,75.915,60.621,60.742,65.75933333333333,0.097,0.093,0.032,0.778
AJX75334502,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,51,10.6,128.0,50,85.0,AbNormal,1,4A1XA434,1,4.0,8,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,12.144,3.9000000000000004,11.921,9.321666666666667,158.025,12.312,158.025,109.45400000000001,6500,6500,5500,6500,6500,6500,0.0,71.818,0.492,60.5,44.27,0.118,0.113,0.039,0.73
AJX75334502,70,16,130.85,130.85,300.0,6500,5500,6500,0.0,55,10.6,128.0,50,85.0,AbNormal,1,4A1XE622,1,4.0,126,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.1350000026502,0.4670824319914034,377.5000132450329,302.0000165562909,679.5,11.921,4.5360000000000005,12.144,9.533666666666667,155.64800000000002,12.312,158.025,108.66166666666668,6500,6500,5500,5500,6500,6500,0.0,72.782,0.49,60.5,44.590666666666664,0.119,0.113,0.04,0.728
AJX75334502,70,10,130.85,130.85,300.0,4000,5000,4000,1.0,49,10.6,145.0,50,85.0,AbNormal,1,3K1X7331,1,9.0,96,720.3061848963953,"240,33","1020,33","1020,33",389.6,214.28000000011698,1.1000000000006005,680.7001175260659,162.4650000006089,0.4773467664177028,194.8,194.2,389.0,31.737000000000002,4.872,31.737000000000002,22.782,173.07,12.312,173.07,119.484,4000,4000,5000,5000,4000,4000,0.0,75.915,38.236,60.621,58.25733333333334,0.112,0.092,0.032,0.765
AJX75334502,70,16,130.85,130.85,300.0,6500,5500,6500,0.0,56,10.6,128.0,50,85.0,AbNormal,1,4A1XE166,1,7.0,60,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.1350000026502,0.4670824319914034,377.5000132450329,302.0000165562909,679.5,11.921,4.6739999999999995,12.144,9.579666666666666,155.64800000000002,12.312,158.025,108.66166666666668,6500,6500,5500,5500,6500,6500,0.0,74.16,0.49,59.76,44.803333333333335,0.112,0.111,0.041,0.736
AJX75334502,70,10,133.5,133.5,300.0,9000,9000,9000,1.0,50,10.6,145.0,50,85.0,AbNormal,1,3H1XC514,1,3.0,314,790.607993888248,"240,33","1020,23","1020,23",389.5,97.37499999969164,0.49999999999841666,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,6.499,1.6660000000000001,6.499,4.887999999999999,173.07,12.312,173.07,119.484,9000,9000,9000,9000,9000,9000,0.0,72.3,36.3,60.258,56.286,0.13,0.133,0.029,0.709
AJX75334502,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,50,10.6,128.0,50,85.0,AbNormal,6,4A1XB338,1,2.0,371,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,12.144,3.9000000000000004,12.144,9.396,158.025,14.43,158.025,110.16000000000001,6500,6500,5500,6500,6500,6500,0.0,73.505,0.492,60.5,44.83233333333334,0.111,0.111,0.04,0.739
AJX75334502,70,16,130.85,130.85,300.0,6500,5500,6500,0.0,53,10.6,128.0,50,85.0,AbNormal,1,4A1XE719,1,3.0,177,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.1350000026502,0.4670824319914034,377.5000132450329,302.0000165562909,679.5,12.144,4.5360000000000005,11.921,9.533666666666667,158.025,12.312,158.025,109.45400000000001,6500,6500,5500,5500,6500,6500,0.0,74.228,0.491,60.5,45.073,0.111,0.111,0.041,0.737
AJX75334502,70,16,124.0,130.85,300.0,6500,5500,6500,0.0,54,10.6,128.0,50,85.0,AbNormal,6,4B1XC929,1,4.0,25,790.607993888248,"240,33","1020,33","1020,33",389.10020560261853,114.61499999870317,0.589128447368427,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,12.144,4.6739999999999995,12.144,9.653999999999998,155.64800000000002,12.312,158.025,108.66166666666668,6500,6500,5500,5500,6500,6500,-0.08866666666666667,74.951,0.491,60.379,45.273666666666664,0.111,0.112,0.042,0.735
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,55,10.6,145.0,50,85.0,AbNormal,1,3J1XE710,1,7.0,149,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,20.23,1.6660000000000001,20.23,14.042000000000002,170.58200000000002,12.312,173.07,118.65466666666669,5000,5000,9000,9000,5000,5000,0.0,73.023,36.784,60.258,56.68833333333333,0.096,0.091,0.032,0.781
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,54,10.6,145.0,50,85.0,AbNormal,1,3I1XA510,1,15.0,59,720.3061848963953,"240,33","1020,33","1020,33",388.9,116.66999999970827,0.5999999999984997,680.7001175260659,7.710000037036723,0.02265314736556215,194.8,194.2,389.0,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,173.07,119.484,5000,5000,9000,9000,5000,5000,0.0,75.674,38.115,60.137,57.97533333333334,0.094,0.09,0.032,0.784
AJX75334502,70,16,124.0,130.85,300.0,6000,5500,6000,0.0,57,10.6,128.0,50,85.0,AbNormal,6,4B1XC898,1,16.0,172,720.3061848963953,"240,33","1020,33","1020,33",389.30000000000007,21820.265000000036,112.10000000000016,681.1001174570446,264.63000001422824,0.7770663760924043,194.8,194.2,389.0,14.058,4.814,14.3,11.057333333333332,158.025,12.312,155.64800000000002,108.66166666666668,6000,6000,5500,5500,6000,6000,-0.08866666666666667,72.059,0.492,60.5,44.35033333333333,0.121,0.115,0.039,0.725
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,50,10.6,145.0,50,85.0,AbNormal,1,3I1XA609,1,16.0,12,720.3061848963953,"240,33","1020,33","1020,33",388.9,116.66999999970827,0.5999999999984997,680.7001175260659,7.710000037036723,0.02265314736556215,194.8,194.2,389.0,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,173.07,119.484,5000,5000,9000,9000,5000,5000,0.0,74.228,37.389,60.258,57.291666666666664,0.094,0.093,0.032,0.781
AJX75334502,70,16,124.0,130.85,300.0,6000,5500,6000,0.0,51,10.6,128.0,50,85.0,AbNormal,6,4C1X0044,1,1.0,4,790.607993888248,"240,33","1020,33","1020,33",389.10020560261853,114.61499999870317,0.589128447368427,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,14.058,4.5360000000000005,14.058,10.884,155.64800000000002,12.312,158.025,108.66166666666668,6000,6000,5500,5500,6000,6000,0.0,74.71,0.58,73.931,49.74033333333333,0.123,0.113,0.039,0.726
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,50,10.6,145.0,50,85.0,AbNormal,1,3I1XA992,1,2.0,158,790.607993888248,"240,33","1020,33","1020,33",389.5,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,20.23,1.6660000000000001,20.23,14.042000000000002,170.58200000000002,12.312,173.07,118.65466666666669,5000,5000,9000,9000,5000,5000,0.0,72.3,36.784,60.258,56.44733333333334,0.096,0.092,0.032,0.781
AJX75334502,70,16,124.0,130.85,300.0,6000,5500,6000,0.0,47,10.6,128.0,50,85.0,AbNormal,6,4B1XA868,1,14.0,58,720.3061848963953,"240,33","1020,33","1020,33",389.30000000000007,21820.265000000036,112.10000000000016,681.1001174570446,264.63000001422824,0.7770663760924043,194.8,194.2,389.0,14.058,4.814,14.058,10.976666666666667,158.025,11.62,155.64800000000002,108.431,6000,6000,5500,5500,6000,6000,-0.08866666666666667,74.228,0.58,72.237,49.01499999999999,0.121,0.115,0.039,0.725
