model_suffix,CURE SPEED Collect Result_Dam,DISCHARGED SPEED OF RESIN Collect Result_Dam,Head Clean Position Z Collect Result_Dam,Head Purge Position Z Collect Result_Dam,Head Zero Position Y Collect Result_Dam,Stage1_Circle_Distance_Speed_Dam,Stage2_Circle_Distance_Speed_Dam,Stage3_Circle_Distance_Speed_Dam,WorkMode Collect Result,Chamber Temp. Collect Result_AutoClave,DISCHARGED SPEED OF RESIN Collect Result_Fill1,Head Purge Position Z Collect Result_Fill1,CURE SPEED Collect Result_Fill2,Head Purge Position Z Collect Result_Fill2,target,Receip_No,cleaned_workorder,Equipment_same_num,PalletID_Collect_Result,Production_Qty_Collect_Result,CURE_DISTANCE_Dam,cure_end_position_XZ_Fill2,cure_start_position_XZ_Fill2,cure_standby_position_XZ_Fill2,HEAD NORMAL DISTANCE_STAGE1_STAGE3_Dam,HEAD NORMAL DISTANCE_TRIANGLE_area_Dam,HEAD NORMAL DISTANCE_TRIANGLE_height_Dam,HEAD NORMAL DISTANCE_STAGE1_STAGE3_Fill1,HEAD NORMAL DISTANCE_TRIANGLE_area_Fill1,HEAD NORMAL DISTANCE_TRIANGLE_height_Fill1,HEAD NORMAL DISTANCE_STAGE1_STAGE2_Fill2,HEAD NORMAL DISTANCE_STAGE2_STAGE3_Fill2,HEAD NORMAL DISTANCE_STAGE1_STAGE3_Fill2,volume_time_multip_stage1_Dam,volume_time_multip_stage2_Dam,volume_time_multip_stage3_Dam,volume_time_multip_avg_Dam,volume_time_multip_stage1_Fill1,volume_time_multip_stage2_Fill1,volume_time_multip_stage3_Fill1,volume_time_multip_avg_Fill1,stage1_line13_distance_speed_Dam,stage1_line24_distance_speed_Dam,stage2_line13_distance_speed_Dam,stage2_line24_distance_speed_Dam,stage3_line13_distance_speed_Dam,stage3_line24_distance_speed_Dam,average_thickness_Dam,1st_pressure_time_AutoClave,2nd_pressure_time_AutoClave,3rd_pressure_time_AutoClave,avg_pressure_time_AutoClave,time_ratio_Dam,time_ratio_Fill1,time_ratio_Fill2,time_ratio_AutoClave
AJX75334501,70,10,133.5,133.5,303.5,9000,12000,9000,1.0,54,10.9,85.0,50,85.0,AbNormal,1,3G1X4501,1,5.0,152,790.607993888248,"240,32","1020,32","1020,32",388.5,97.12500000110481,0.5000000000056876,680.4000661375629,45.37499997026365,0.1333774119918729,377.5000132450329,302.0000165562909,679.5,6.432,1.053,6.499,4.661333333333333,170.58200000000002,23.75,170.58200000000002,121.63800000000002,9000,9000,12000,12000,9000,9000,0.0,90.0,18.0,60.0,56.0,0.135,0.134,0.028,0.703
AJX75334501,85,16,124.0,130.85,300.0,5800,5300,5800,0.0,50,10.6,128.0,50,114.612,AbNormal,1,4E1X9170,1,10.0,259,720.3061848963953,"240,33","1020,33","1020,33",389.30000000000007,21820.265000000036,112.10000000000016,681.8001173364521,264.9399999998688,0.7771779243303568,194.8,194.2,389.0,23.667,7.905,23.667,18.413,173.07,12.312,173.07,119.484,5800,5800,5300,5300,5800,5800,0.011000000000000001,73.746,0.492,59.894999999999996,44.71099999999999,0.152,0.113,0.037,0.698
AJX75334501,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,54,10.6,128.0,50,85.0,AbNormal,1,4A1XB536,1,5.0,400,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,11.921,3.9000000000000004,12.144,9.321666666666667,158.025,12.312,158.025,109.45400000000001,6500,6500,5500,6500,6500,6500,0.0,74.469,0.49,60.379,45.11266666666666,0.111,0.114,0.041,0.734
AJX75334501,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,53,10.6,145.0,50,85.0,AbNormal,1,3L1XA128,1,3.0,259,790.607993888248,"240,33","1020,33","1020,33",389.2,97.2999999983805,0.4999999999916778,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,31.737000000000002,7.843999999999999,31.737000000000002,23.77266666666667,175.712,14.43,173.07,121.07066666666667,4000,4000,4000,4000,4000,4000,0.0,73.987,27.72,60.5,54.068999999999996,0.116,0.11,0.033,0.741
AJX75334501,70,10,133.5,133.5,300.0,9000,9000,9000,1.0,53,10.6,85.0,50,85.0,AbNormal,1,3H1X9883,1,1.0,211,790.607993888248,"240,32","1020,33","1020,33",389.5,97.37499999969164,0.49999999999841666,681.4000660405017,45.22500003698026,0.13274140197776893,377.5000132450329,302.0000165562909,679.5,6.432,1.6660000000000001,6.499,4.865666666666667,173.07,12.312,170.58200000000002,118.65466666666669,9000,9000,9000,9000,9000,9000,0.0,72.0,36.0,59.64,55.879999999999995,0.13,0.133,0.029,0.708
AJX75334501,70,10,130.85,130.85,300.0,9000,9000,9000,1.0,50,10.6,145.0,50,85.0,AbNormal,1,3H1XE357,1,2.0,204,790.607993888248,"240,33","1020,32","1020,32",389.5,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,6.499,1.75,6.499,4.9159999999999995,173.07,12.312,173.07,119.484,9000,9000,9000,9000,9000,9000,0.0,74.469,37.389,60.5,57.452666666666666,0.13,0.134,0.028,0.707
AJX75334501,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,53,10.6,145.0,50,85.0,AbNormal,1,3I1XA252,1,1.0,294,790.607993888248,"240,33","1020,33","1020,33",389.5,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,20.23,1.6660000000000001,20.349,14.081666666666669,173.07,12.312,173.07,119.484,5000,5000,9000,9000,5000,5000,0.0,75.192,37.752,60.379,57.774333333333324,0.092,0.089,0.033,0.786
AJX75334501,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,54,10.6,128.0,50,85.0,AbNormal,1,3M1XH388,1,14.0,295,720.3061848963953,"240,33","1020,33","1020,33",389.3,21820.26500000003,112.10000000000014,681.1001174570446,264.5299999988349,0.7767727334609312,194.8,194.2,389.0,12.144,3.0820000000000003,12.144,9.123333333333333,158.025,12.312,158.025,109.45400000000001,6500,6500,6500,6500,6500,6500,0.0,72.541,0.49,60.379,44.47,0.115,0.113,0.04,0.732
AJX75334501,70,10,133.5,133.5,303.5,9000,9000,9000,1.0,49,10.9,85.0,50,85.0,AbNormal,1,3G1XB278,1,2.0,259,790.607993888248,"240,32","1020,32","1020,32",388.5,97.12500000110481,0.5000000000056876,680.4000661375629,45.37499997026365,0.1333774119918729,377.5000132450329,302.0000165562909,679.5,6.432,1.6660000000000001,6.499,4.865666666666667,170.58200000000002,22.785000000000004,170.58200000000002,121.31633333333336,9000,9000,9000,9000,9000,9000,0.0,94.5,29.94,59.76,61.4,0.137,0.134,0.028,0.702
AJX75334501,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,54,10.6,128.0,50,85.0,AbNormal,1,3M1XH425,1,3.0,457,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,12.144,3.036,12.144,9.107999999999999,158.025,12.312,158.025,109.45400000000001,6500,6500,6500,6500,6500,6500,0.0,74.71,0.492,60.137,45.113,0.109,0.108,0.04,0.742
AJX75334501,70,10,133.5,133.5,300.0,9000,9000,9000,1.0,54,10.6,85.0,50,85.0,AbNormal,1,3G1X8647,1,4.0,80,790.607993888248,"240,32","1020,33","1020,33",389.0,97.25000000014494,0.5000000000007452,681.4000660405017,45.37499998482904,0.13318167181431415,377.5000132450329,302.0000165562909,679.5,6.432,1.6660000000000001,6.499,4.865666666666667,170.58200000000002,13.717999999999998,173.07,119.12333333333333,9000,9000,9000,9000,9000,9000,0.0,72.0,36.12,59.76,55.96,0.137,0.132,0.028,0.704
AJX75334501,70,16,124.0,130.85,300.0,6000,5500,6000,0.0,57,10.6,128.0,50,85.0,AbNormal,1,4B1XC717,1,4.0,164,790.607993888248,"240,33","1020,33","1020,33",389.10020560261853,114.61499999870317,0.589128447368427,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,14.058,4.5360000000000005,14.058,10.884,158.025,12.312,155.64800000000002,108.66166666666668,6000,6000,5500,5500,6000,6000,-0.08866666666666667,74.228,0.58,72.116,48.97466666666666,0.115,0.114,0.04,0.732
AJX75334501,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,48,10.6,128.0,50,85.0,AbNormal,1,4A1XB972,1,3.0,44,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,12.144,3.9000000000000004,12.144,9.396,158.025,12.312,155.64800000000002,108.66166666666668,6500,6500,5500,6500,6500,6500,0.0,73.264,0.492,60.621,44.79233333333334,0.111,0.11,0.04,0.739
AJX75334501,70,10,133.5,133.5,300.0,9000,9000,9000,1.0,49,10.6,145.0,50,85.0,AbNormal,1,3H1XE940,1,8.0,99,790.607993888248,"240,33","1020,33","1020,33",389.5,97.37499999969164,0.49999999999841666,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,6.499,1.6660000000000001,6.499,4.887999999999999,170.58200000000002,12.312,170.58200000000002,117.82533333333335,9000,9000,9000,9000,9000,9000,0.0,76.397,38.478,60.621,58.49866666666667,0.125,0.124,0.03,0.722
AJX75334501,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,49,10.6,145.0,45,85.0,AbNormal,1,3M1X0804,1,2.0,73,790.607993888248,"240,33","1020,33","1020,33",389.8,97.45000000164453,0.5000000000084378,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,19.139999999999997,4.752,19.139999999999997,14.344,155.64800000000002,12.987,155.64800000000002,108.09433333333334,6500,6500,6500,6500,6500,6500,0.0,74.951,0.312,60.379,45.214,0.104,0.105,0.044,0.746
AJX75334501,70,10,133.5,133.5,300.0,9000,9000,9000,1.0,52,10.6,85.0,50,85.0,AbNormal,1,3G1X8647,1,5.0,169,790.607993888248,"240,32","1020,33","1020,33",389.0,97.25000000014494,0.5000000000007452,681.4000660405017,45.37499998482904,0.13318167181431415,377.5000132450329,302.0000165562909,679.5,6.499,1.6660000000000001,6.499,4.887999999999999,170.58200000000002,13.717999999999998,173.07,119.12333333333333,9000,9000,9000,9000,9000,9000,0.0,72.72,36.36,60.12,56.4,0.137,0.132,0.028,0.703
AJX75334501,85,16,124.0,130.85,300.0,5800,5300,5800,0.0,48,10.6,128.0,50,114.612,AbNormal,1,4E1X9170,1,6.0,274,790.607993888248,"240,33","1020,33","1020,33",389.1002056026185,114.61500000123284,0.5891284473814297,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,23.667,7.905,23.667,18.413,173.07,12.312,170.58200000000002,118.65466666666669,5800,5800,5300,5300,5800,5800,0.011000000000000001,74.469,0.492,60.137,45.03266666666667,0.14,0.112,0.038,0.709
AJX75334501,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,50,10.6,145.0,50,85.0,AbNormal,1,3I1XA254,1,4.0,288,790.607993888248,"240,33","1020,33","1020,33",389.5,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,170.58200000000002,118.65466666666669,5000,5000,9000,9000,5000,5000,0.0,74.469,37.51,60.137,57.37199999999999,0.093,0.085,0.032,0.789
AJX75334501,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,50,10.6,145.0,50,85.0,AbNormal,1,3K1XB598,1,3.0,313,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,97.37499999918606,0.4999999999958207,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,31.737000000000002,7.665,31.737000000000002,23.713000000000005,173.07,12.312,173.07,119.484,4000,4000,4000,4000,4000,4000,0.0,73.746,37.268,60.016,57.01,0.111,0.107,0.031,0.751
AJX75334501,70,10,133.5,133.5,303.5,9000,9000,9000,1.0,53,10.9,85.0,50,85.0,AbNormal,1,3G1XA615,1,8.0,270,790.607993888248,"240,32","1020,32","1020,32",388.5,97.12500000110481,0.5000000000056876,680.4000661375629,45.37499997026365,0.1333774119918729,377.5000132450329,302.0000165562909,679.5,6.432,1.584,6.432,4.816,170.58200000000002,23.75,173.07,122.46733333333334,9000,9000,9000,9000,9000,9000,0.0,73.2,60.12,60.0,64.44,0.136,0.134,0.028,0.702
AJX75334501,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,49,10.6,145.0,50,85.0,AbNormal,1,3J1XD008,1,13.0,172,720.3061848963953,"240,33","1020,33","1020,33",388.9,116.67000000049923,0.6000000000025675,680.7001175260659,162.4650000006089,0.4773467664177028,194.8,194.2,389.0,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,173.07,119.484,5000,5000,9000,9000,5000,5000,0.0,72.541,36.421,60.5,56.48733333333333,0.094,0.094,0.031,0.781
AJX75334501,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,52,10.6,128.0,50,85.0,AbNormal,1,3M1XG286,1,1.0,222,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,12.144,3.036,12.144,9.107999999999999,158.025,13.717999999999998,158.025,109.92266666666667,6500,6500,6500,6500,6500,6500,0.0,74.228,0.492,60.137,44.952333333333335,0.109,0.11,0.039,0.742
AJX75334501,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,52,10.6,128.0,50,85.0,AbNormal,1,3M1XF537,1,1.0,180,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,12.144,2.9250000000000003,12.144,9.071,158.025,13.717999999999998,158.025,109.92266666666667,6500,6500,6500,6500,6500,6500,0.0,75.674,0.492,60.137,45.434333333333335,0.11,0.112,0.041,0.736
AJX75334501,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,54,10.6,145.0,50,85.0,AbNormal,1,3J1XF434,1,5.0,364,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,0.0,0.0,681.4000660405017,56.98499999337364,0.16725856903567285,377.5000132450329,302.0000165562909,679.5,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,173.07,119.484,5000,5000,9000,9000,5000,5000,0.0,75.433,37.994,60.5,57.975666666666676,0.092,0.089,0.032,0.787
AJX75334501,70,10,133.5,133.5,300.0,9000,9000,9000,1.0,51,10.6,85.0,50,85.0,AbNormal,1,3H1XD881,1,8.0,101,790.607993888248,"240,33","1020,33","1020,33",389.5,97.37499999969164,0.49999999999841666,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,6.499,1.75,6.499,4.9159999999999995,167.979,12.312,170.58200000000002,116.95766666666668,9000,9000,9000,9000,9000,9000,0.0,74.4,60.24,60.12,64.92,0.13,0.133,0.028,0.709
AJX75334501,70,10,130.85,130.85,300.0,4000,8000,4000,0.0,50,10.6,145.0,50,85.0,AbNormal,1,3L1X8506,1,7.0,183,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,97.37499999918606,0.4999999999958207,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,31.737000000000002,1.998,31.737000000000002,21.824,175.712,12.312,175.712,121.24533333333333,4000,4000,8000,8000,4000,4000,0.0,71.818,26.82,60.258,52.96533333333334,0.11,0.106,0.033,0.751
AJX75334501,105,16,124.0,130.85,300.0,5800,5300,5800,0.0,50,10.6,128.0,48,114.612,AbNormal,1,4E1X2857,1,10.0,94,720.3061848963953,"240,33","1020,33","1020,33",388.9000514270987,21825.879999999997,112.24416103782065,682.000359237442,208.21000000441535,0.6105861886560267,195.0,192.99999999999994,387.99999999999994,15.496,5.015,14.994,11.834999999999999,173.07,12.312,170.58200000000002,118.65466666666669,diff,5800,5300,5300,5800,5800,-0.05266666666666667,73.987,0.492,59.88,44.78633333333334,0.147,0.113,0.039,0.7
AJX75334501,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,48,10.6,128.0,50,85.0,AbNormal,1,3M1XH425,1,16.0,568,720.3061848963953,"240,33","1020,33","1020,33",389.3,21820.26500000003,112.10000000000014,681.1001174570446,264.5299999988349,0.7767727334609312,194.8,194.2,389.0,12.144,3.036,12.144,9.107999999999999,158.025,12.987,173.07,114.694,6500,6500,6500,6500,6500,6500,0.0,75.915,0.491,60.258,45.55466666666667,0.115,0.115,0.04,0.731
AJX75334501,70,10,133.5,133.5,300.0,9000,9000,9000,1.0,56,10.6,85.0,50,85.0,AbNormal,1,3H1X3340,1,8.0,37,790.607993888248,"240,32","1020,33","1020,33",389.0,97.25000000014494,0.5000000000007452,681.4000660405017,45.37499998482904,0.13318167181431415,377.5000132450329,302.0000165562909,679.5,6.432,1.6660000000000001,6.499,4.865666666666667,173.07,24.683999999999997,173.07,123.60799999999999,9000,9000,9000,9000,9000,9000,0.0,72.72,36.6,60.12,56.48,0.136,0.134,0.028,0.702
AJX75334501,70,10,124.5,124.5,303.5,9000,12000,9000,1.0,50,10.9,85.0,51,85.0,AbNormal,1,3F1X9644,1,3.0,100,790.607993888248,"240,32","1020,32","1020,32",388.5,97.12500000110481,0.5000000000056876,680.4000661375629,45.37499997026365,0.1333774119918729,377.5000132450329,302.0000165562909,679.5,6.499,1.053,6.499,4.683666666666666,167.979,23.75,167.979,119.90266666666668,9000,9000,12000,12000,9000,9000,0.0,93.9,18.84,75.15,62.63,0.129,0.128,0.027,0.716
AJX75334501,70,10,133.5,133.5,303.5,9000,9000,9000,1.0,48,10.6,85.0,50,85.0,AbNormal,1,3G1XC496,1,4.0,170,790.607993888248,"240,32","1020,33","1020,33",388.5,97.12500000110481,0.5000000000056876,680.4000661375629,45.37499997026365,0.1333774119918729,377.5000132450329,302.0000165562909,679.5,6.432,1.6660000000000001,6.499,4.865666666666667,173.07,23.75,170.58200000000002,122.46733333333334,9000,9000,9000,9000,9000,9000,0.0,71.75999999999999,59.76,59.76,63.75999999999999,0.137,0.134,0.028,0.702
