model_suffix,CURE SPEED Collect Result_Dam,DISCHARGED SPEED OF RESIN Collect Result_Dam,Head Clean Position Z Collect Result_Dam,Head Purge Position Z Collect Result_Dam,Head Zero Position Y Collect Result_Dam,Stage1_Circle_Distance_Speed_Dam,Stage2_Circle_Distance_Speed_Dam,Stage3_Circle_Distance_Speed_Dam,WorkMode Collect Result,Chamber Temp. Collect Result_AutoClave,DISCHARGED SPEED OF RESIN Collect Result_Fill1,Head Purge Position Z Collect Result_Fill1,CURE SPEED Collect Result_Fill2,Head Purge Position Z Collect Result_Fill2,target,Receip_No,cleaned_workorder,Equipment_same_num,PalletID_Collect_Result,Production_Qty_Collect_Result,CURE_DISTANCE_Dam,cure_end_position_XZ_Fill2,cure_start_position_XZ_Fill2,cure_standby_position_XZ_Fill2,HEAD NORMAL DISTANCE_STAGE1_STAGE3_Dam,HEAD NORMAL DISTANCE_TRIANGLE_area_Dam,HEAD NORMAL DISTANCE_TRIANGLE_height_Dam,HEAD NORMAL DISTANCE_STAGE1_STAGE3_Fill1,HEAD NORMAL DISTANCE_TRIANGLE_area_Fill1,HEAD NORMAL DISTANCE_TRIANGLE_height_Fill1,HEAD NORMAL DISTANCE_STAGE1_STAGE2_Fill2,HEAD NORMAL DISTANCE_STAGE2_STAGE3_Fill2,HEAD NORMAL DISTANCE_STAGE1_STAGE3_Fill2,volume_time_multip_stage1_Dam,volume_time_multip_stage2_Dam,volume_time_multip_stage3_Dam,volume_time_multip_avg_Dam,volume_time_multip_stage1_Fill1,volume_time_multip_stage2_Fill1,volume_time_multip_stage3_Fill1,volume_time_multip_avg_Fill1,stage1_line13_distance_speed_Dam,stage1_line24_distance_speed_Dam,stage2_line13_distance_speed_Dam,stage2_line24_distance_speed_Dam,stage3_line13_distance_speed_Dam,stage3_line24_distance_speed_Dam,average_thickness_Dam,1st_pressure_time_AutoClave,2nd_pressure_time_AutoClave,3rd_pressure_time_AutoClave,avg_pressure_time_AutoClave,time_ratio_Dam,time_ratio_Fill1,time_ratio_Fill2,time_ratio_AutoClave
AJX75334502,70,10,130.85,130.85,300.0,4000,5000,4000,1.0,47,10.6,145.0,50,85.0,Normal,1,3J1XB576,1,7.0,202,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,0.0,0.0,681.4000660405017,56.98499999337364,0.16725856903567285,377.5000132450329,302.0000165562909,679.5,31.737000000000002,4.872,31.737000000000002,22.782,173.07,12.312,173.07,119.484,4000,4000,5000,5000,4000,4000,0.0,75.915,38.236,60.258,58.13633333333334,0.11,0.09,0.032,0.768
AJX75334502,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,47,10.6,128.0,50,85.0,Normal,6,4A1XA713,1,13.0,18,720.3061848963953,"240,33","1020,33","1020,33",389.3,21820.26500000003,112.10000000000014,681.1001174570446,264.63000001422824,0.7770663760924043,194.8,194.2,389.0,12.144,4.028,12.144,9.438666666666668,158.025,12.312,158.025,109.45400000000001,6500,6500,5500,6500,6500,6500,0.0,73.505,0.491,60.379,44.791666666666664,0.116,0.115,0.04,0.73
AJX75334502,70,10,130.85,130.85,300.0,4000,5000,4000,1.0,49,10.6,145.0,50,85.0,Normal,1,3J1XB576,1,10.0,57,720.3061848963953,"240,33","1020,33","1020,33",389.6,214.28000000011698,1.1000000000006005,680.7001175260659,162.4650000006089,0.4773467664177028,194.8,194.2,389.0,31.737000000000002,4.872,31.737000000000002,22.782,173.07,12.312,173.07,119.484,4000,4000,5000,5000,4000,4000,0.0,73.264,36.905,60.258,56.809,0.112,0.092,0.032,0.765
AJX75334502,70,10,130.85,130.85,300.0,4000,5000,4000,1.0,53,10.6,145.0,50,85.0,Normal,1,3K1X7331,1,8.0,5,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,0.0,0.0,681.4000660405017,56.98499999337364,0.16725856903567285,377.5000132450329,302.0000165562909,679.5,31.737000000000002,4.872,31.737000000000002,22.782,173.07,12.312,173.07,119.484,4000,4000,5000,5000,4000,4000,0.0,72.3,36.421,60.742,56.48766666666666,0.11,0.09,0.032,0.769
AJX75334502,85,16,124.0,130.85,300.0,5800,5300,5800,0.0,56,10.6,128.0,45,114.612,Normal,6,4E1XA654,1,2.0,149,790.607993888248,"240,33","1020,33","1020,33",389.10020560261853,114.5549999994864,0.5888200435261629,681.4000660405017,125.09499997984366,0.36717049561427006,377.5000132450329,302.0000165562909,679.5,24.287,7.728000000000001,23.667,18.560666666666666,208.08800000000002,15.2,208.08800000000002,143.792,diff,5800,5300,5300,5800,5800,-0.025666666666666667,74.88,0.491,59.76,45.04366666666667,0.141,0.114,0.041,0.704
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,55,10.6,145.0,50,85.0,Normal,1,3I1XA510,1,2.0,33,790.607993888248,"240,33","1020,33","1020,33",389.5,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,20.23,1.6660000000000001,20.349,14.081666666666669,173.07,12.987,173.07,119.70899999999999,5000,5000,9000,9000,5000,5000,0.0,72.541,36.421,60.258,56.406666666666666,0.092,0.089,0.032,0.787
AJX75334502,70,16,130.85,130.85,300.0,6500,5500,6500,0.0,54,10.6,128.0,50,85.0,Normal,1,4A1XE721,1,1.0,284,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.1350000026502,0.4670824319914034,377.5000132450329,302.0000165562909,679.5,12.144,4.5360000000000005,11.921,9.533666666666667,158.025,12.312,158.025,109.45400000000001,6500,6500,5500,5500,6500,6500,0.0,72.059,0.491,60.137,44.229000000000006,0.119,0.113,0.04,0.728
AJX75334502,70,10,130.85,130.85,300.0,9000,9000,9000,1.0,49,10.6,145.0,50,85.0,Normal,1,3H1XC514,1,7.0,261,790.607993888248,"240,33","1020,33","1020,33",389.5,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,6.499,1.6660000000000001,6.499,4.887999999999999,173.07,12.312,173.07,119.484,9000,9000,9000,9000,9000,9000,0.0,73.987,37.268,60.379,57.21133333333333,0.13,0.133,0.028,0.709
AJX75334502,70,16,124.0,130.85,300.0,6000,5500,6000,0.0,54,10.6,128.0,50,85.0,Normal,6,4B1XC898,1,6.0,187,790.607993888248,"240,33","1020,33","1020,33",389.10020560261853,114.61499999870317,0.589128447368427,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,14.058,4.5360000000000005,14.058,10.884,155.64800000000002,12.312,158.025,108.66166666666668,6000,6000,5500,5500,6000,6000,-0.08866666666666667,75.915,0.491,60.5,45.635333333333335,0.115,0.113,0.041,0.731
AJX75334502,70,10,130.85,130.85,300.0,9000,9000,9000,1.0,53,10.6,145.0,50,85.0,Normal,1,3I1X9730,1,13.0,168,720.3061848963953,"240,33","1020,32","1020,32",388.9,38.889999995880395,0.19999999997881407,680.7,0.0,0.0,194.8,194.2,389.0,6.499,1.6660000000000001,6.499,4.887999999999999,170.58200000000002,12.312,173.07,118.65466666666669,9000,9000,9000,9000,9000,9000,0.0,72.3,36.421,60.5,56.407000000000004,0.094,0.093,0.032,0.782
AJX75334502,70,10,130.85,130.85,300.0,4000,5000,4000,1.0,55,10.6,145.0,50,85.0,Normal,1,3K1X7331,1,1.0,55,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,0.0,0.0,681.4000660405017,56.98499999337364,0.16725856903567285,377.5000132450329,302.0000165562909,679.5,31.737000000000002,4.872,31.737000000000002,22.782,175.712,12.312,173.07,120.36466666666666,4000,4000,5000,5000,4000,4000,0.0,74.71,37.51,60.258,57.49266666666667,0.11,0.09,0.031,0.769
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,54,10.6,145.0,50,85.0,Normal,1,3J1XE710,1,9.0,40,720.3061848963953,"240,33","1020,33","1020,33",388.9,116.67000000049923,0.6000000000025675,680.7001175260659,162.4650000006089,0.4773467664177028,194.8,194.2,389.0,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,170.58200000000002,118.65466666666669,5000,5000,9000,9000,5000,5000,0.0,72.541,36.542,60.258,56.447,0.097,0.093,0.032,0.778
AJX75334502,70,10,130.85,130.85,300.0,9000,9000,9000,1.0,49,10.6,145.0,50,85.0,Normal,1,3I1X9730,1,9.0,187,720.3061848963953,"240,33","1020,32","1020,32",388.9,38.889999995880395,0.19999999997881407,680.7,0.0,0.0,194.8,194.2,389.0,6.432,1.75,6.499,4.893666666666667,173.07,12.312,170.58200000000002,118.65466666666669,9000,9000,9000,9000,9000,9000,0.0,72.782,36.542,60.5,56.608000000000004,0.097,0.093,0.032,0.779
AJX75334502,70,10,130.85,130.85,300.0,4000,5000,4000,1.0,53,10.6,145.0,50,85.0,Normal,1,3K1X9805,1,6.0,343,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,0.0,0.0,681.4000660405017,56.98499999337364,0.16725856903567285,377.5000132450329,302.0000165562909,679.5,31.737000000000002,4.872,31.737000000000002,22.782,175.712,12.312,175.712,121.24533333333333,4000,4000,5000,5000,4000,4000,0.0,74.71,37.631,60.258,57.532999999999994,0.107,0.112,0.03,0.751
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,54,10.6,145.0,50,85.0,Normal,1,3J1XF281,1,11.0,132,720.3061848963953,"240,33","1020,33","1020,33",388.9,116.67000000049923,0.6000000000025675,680.7001175260659,162.4650000006089,0.4773467664177028,194.8,194.2,389.0,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,173.07,119.484,5000,5000,9000,9000,5000,5000,0.0,72.782,36.663,60.379,56.608,0.094,0.093,0.032,0.781
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,48,10.6,145.0,50,85.0,Normal,1,3I1XA992,1,3.0,86,790.607993888248,"240,33","1020,33","1020,33",389.5,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,173.07,119.484,5000,5000,9000,9000,5000,5000,0.0,74.951,37.752,60.379,57.693999999999996,0.092,0.088,0.032,0.788
AJX75334502,70,16,130.85,130.85,300.0,6500,5500,6500,0.0,53,10.6,128.0,50,85.0,Normal,1,4A1XE719,1,15.0,176,720.3061848963953,"240,33","1020,33","1020,33",389.3,21820.26500000003,112.10000000000014,681.1001174570446,264.7300000065561,0.7773600186561472,194.8,194.2,389.0,12.144,4.814,12.144,9.700666666666665,158.025,12.312,158.025,109.45400000000001,6500,6500,5500,5500,6500,6500,0.0,74.228,0.491,60.5,45.073,0.117,0.115,0.04,0.727
AJX75334502,70,16,130.85,130.85,300.0,6500,5500,6500,0.0,54,10.6,128.0,50,85.0,Normal,1,4A1XE166,1,8.0,94,790.607993888248,"240,33","1020,33","1020,33",389.09999999999997,97.27499999905812,0.49999999999515876,681.4000660405017,159.1350000026502,0.4670824319914034,377.5000132450329,302.0000165562909,679.5,12.144,4.6739999999999995,12.144,9.653999999999998,158.025,12.312,158.025,109.45400000000001,6500,6500,5500,5500,6500,6500,0.0,74.64,0.49,59.88,45.00333333333333,0.112,0.112,0.039,0.737
AJX75334502,70,16,124.0,130.85,300.0,6500,5500,6000,0.0,55,10.6,128.0,50,85.0,Normal,6,4B1XC898,1,11.0,146,720.3061848963953,"240,33","1020,33","1020,33",389.30000000000007,21820.265000000036,112.10000000000016,681.1001174570446,264.63000001422824,0.7770663760924043,194.8,194.2,389.0,11.921,4.814,14.3,10.345,158.025,12.312,158.025,109.45400000000001,6500,6500,5500,5500,6000,6000,-0.08866666666666667,73.023,0.492,60.137,44.550666666666665,0.119,0.115,0.04,0.726
AJX75334502,105,16,124.0,130.85,300.0,5800,5300,5800,0.0,54,10.6,128.0,48,114.612,Normal,6,4E1XA077,1,4.0,247,790.607993888248,"1020,33","240,33","1020,33",389.10020560261853,114.51499999946844,0.5886144409618774,681.4000660405017,125.09499997984366,0.36717049561427006,377.5000132450329,302.0000165562909,679.5,24.287,7.728000000000001,23.667,18.560666666666666,170.58200000000002,12.312,170.58200000000002,117.82533333333335,diff,5800,5300,5300,5800,5800,-0.05266666666666667,74.88,0.491,59.4,44.92366666666666,0.137,0.112,0.047,0.704
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,54,10.6,145.0,50,85.0,Normal,1,3I1XA510,1,5.0,321,790.607993888248,"240,33","1020,33","1020,33",389.5,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,20.23,1.6660000000000001,20.349,14.081666666666669,173.07,12.312,170.58200000000002,118.65466666666669,5000,5000,9000,9000,5000,5000,0.0,72.541,36.542,60.137,56.406666666666666,0.091,0.089,0.032,0.787
AJX75334502,70,10,130.85,130.85,300.0,4000,5000,4000,1.0,56,10.6,145.0,50,85.0,Normal,1,3J1XF953,1,1.0,291,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,0.0,0.0,681.4000660405017,56.98499999337364,0.16725856903567285,377.5000132450329,302.0000165562909,679.5,31.737000000000002,4.872,31.737000000000002,22.782,170.58200000000002,12.312,173.07,118.65466666666669,4000,4000,5000,5000,4000,4000,0.0,72.3,36.421,60.137,56.286,0.11,0.09,0.032,0.769
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,54,10.6,145.0,50,85.0,Normal,1,3J1XE710,1,14.0,95,720.3061848963953,"240,33","1020,33","1020,33",388.9,116.67000000049923,0.6000000000025675,680.7001175260659,162.4650000006089,0.4773467664177028,194.8,194.2,389.0,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,173.07,119.484,5000,5000,9000,9000,5000,5000,0.0,74.469,37.389,60.379,57.41233333333333,0.094,0.094,0.032,0.781
AJX75334502,70,16,124.0,130.85,300.0,6500,5500,6500,0.0,48,10.6,128.0,50,85.0,Normal,6,4B1XC929,1,11.0,4,720.3061848963953,"240,33","1020,33","1020,33",389.30000000000007,21820.265000000036,112.10000000000016,681.1001174570446,264.63000001422824,0.7770663760924043,194.8,194.2,389.0,11.921,4.814,12.144,9.626333333333333,155.64800000000002,12.312,158.025,108.66166666666668,6500,6500,5500,5500,6500,6500,-0.08866666666666667,73.746,0.49,60.621,44.952333333333335,0.121,0.115,0.039,0.725
AJX75334502,70,16,124.0,130.85,300.0,6000,5500,6000,0.0,50,10.6,128.0,50,114.612,Normal,6,4C1XH315,1,5.0,31,790.607993888248,"240,33","1020,33","1020,33",389.10020560261853,114.61499999870317,0.589128447368427,681.2000660598911,159.17999999177468,0.46735168689129153,377.5000132450329,302.0000165562909,679.5,22.152,7.38,22.152,17.227999999999998,155.64800000000002,11.62,155.64800000000002,107.63866666666668,6000,6000,5500,5500,6000,6000,-0.010666666666666666,75.192,0.493,60.379,45.35466666666667,0.142,0.11,0.038,0.71
AJX75334502,70,10,130.85,130.85,300.0,4000,5000,4000,1.0,54,10.6,145.0,50,85.0,Normal,1,3K1X7331,1,13.0,206,720.3061848963953,"240,33","1020,33","1020,33",389.6,214.28000000011698,1.1000000000006005,680.7001175260659,162.4650000006089,0.4773467664177028,194.8,194.2,389.0,31.737000000000002,4.872,31.737000000000002,22.782,173.07,12.312,175.712,120.36466666666666,4000,4000,5000,5000,4000,4000,0.0,75.915,38.236,60.379,58.17666666666667,0.111,0.092,0.031,0.766
AJX75334502,70,16,130.85,130.85,300.0,6500,6500,6500,0.0,48,10.6,128.0,50,85.0,Normal,1,4A1XA434,1,15.0,89,720.3061848963953,"240,33","1020,33","1020,33",389.3,21820.26500000003,112.10000000000014,681.1001174570446,264.63000001422824,0.7770663760924043,194.8,194.2,389.0,12.144,4.028,12.144,9.438666666666668,158.025,12.312,158.025,109.45400000000001,6500,6500,5500,6500,6500,6500,0.0,74.951,0.491,60.621,45.35433333333333,0.116,0.115,0.039,0.731
AJX75334502,105,16,124.0,130.85,300.0,5800,5300,5800,0.0,50,10.6,128.0,48,114.612,Normal,6,4F1XA712,1,9.0,158,720.3061848963953,"1020,33","240,33","1020,33",389.6000513346989,21884.730000000007,112.34459505344984,682.0000293255125,200.7600000025136,0.5887389776245674,194.8,194.2,389.0,15.496,5.015,14.994,11.834999999999999,173.07,12.312,170.58200000000002,118.65466666666669,diff,5800,5300,5300,5800,5800,-0.05266666666666667,74.16,0.491,59.76,44.803666666666665,0.15,0.113,0.046,0.691
AJX75334502,70,10,130.85,130.85,300.0,4000,5000,4000,1.0,55,10.6,145.0,50,85.0,Normal,1,3K1X7331,1,16.0,56,720.3061848963953,"240,33","1020,33","1020,33",389.6,214.28000000011698,1.1000000000006005,680.7001175260659,162.4650000006089,0.4773467664177028,194.8,194.2,389.0,31.737000000000002,4.872,31.737000000000002,22.782,173.07,12.312,173.07,119.484,4000,4000,5000,5000,4000,4000,0.0,74.71,37.51,60.258,57.49266666666667,0.112,0.092,0.031,0.765
AJX75334502,70,16,124.0,130.85,300.0,6000,5500,6000,0.0,47,10.6,128.0,50,85.0,Normal,6,4B1XA868,1,13.0,56,720.3061848963953,"240,33","1020,33","1020,33",389.30000000000007,21820.265000000036,112.10000000000016,681.1001174570446,264.63000001422824,0.7770663760924043,194.8,194.2,389.0,14.058,4.814,14.3,11.057333333333332,158.025,12.312,158.025,109.45400000000001,6000,6000,5500,5500,6000,6000,-0.08866666666666667,74.228,0.58,72.237,49.01499999999999,0.121,0.115,0.039,0.725
AJX75334502,70,10,130.85,130.85,300.0,4000,5000,4000,1.0,54,10.6,145.0,50,85.0,Normal,1,3K1X7331,1,6.0,205,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,0.0,0.0,681.4000660405017,56.98499999337364,0.16725856903567285,377.5000132450329,302.0000165562909,679.5,31.737000000000002,4.872,31.737000000000002,22.782,173.07,12.312,173.07,119.484,4000,4000,5000,5000,4000,4000,0.0,75.915,38.236,60.379,58.17666666666667,0.11,0.09,0.032,0.768
AJX75334502,70,16,124.0,130.85,300.0,6000,5500,6000,0.0,52,10.6,128.0,50,85.0,Normal,6,4B1XA868,1,10.0,3,720.3061848963953,"240,33","1020,33","1020,33",389.30000000000007,21820.265000000036,112.10000000000016,681.1001174570446,264.63000001422824,0.7770663760924043,194.8,194.2,389.0,14.058,4.814,14.3,11.057333333333332,158.025,12.312,158.025,109.45400000000001,6000,6000,5500,5500,6000,6000,-0.08866666666666667,73.746,0.581,74.173,49.5,0.121,0.115,0.04,0.725
AJX75334502,70,16,124.0,130.85,300.0,6000,5500,6000,0.0,57,10.6,128.0,50,85.0,Normal,6,4B1XC898,1,4.0,179,790.607993888248,"240,33","1020,33","1020,33",389.10020560261853,114.61499999870317,0.589128447368427,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,14.058,4.5360000000000005,14.058,10.884,155.64800000000002,12.312,158.025,108.66166666666668,6000,6000,5500,5500,6000,6000,-0.08866666666666667,72.059,0.492,60.5,44.35033333333333,0.123,0.113,0.039,0.726
AJX75334502,70,10,130.85,130.85,300.0,9000,9000,9000,1.0,53,10.6,145.0,50,85.0,Normal,1,3I1X9730,1,2.0,234,790.607993888248,"240,33","1020,32","1020,32",389.5,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,6.499,1.6660000000000001,6.499,4.887999999999999,170.58200000000002,12.312,173.07,118.65466666666669,9000,9000,9000,9000,9000,9000,0.0,72.541,36.421,60.137,56.36633333333333,0.09,0.085,0.032,0.793
AJX75334502,70,10,130.85,130.85,300.0,9000,9000,9000,1.0,49,10.6,145.0,50,85.0,Normal,1,3H1XC514,1,1.0,215,790.607993888248,"240,33","1020,33","1020,33",389.5,0.0,0.0,681.4000660405017,147.43499998978785,0.4327413727636019,377.5000132450329,302.0000165562909,679.5,6.499,1.6660000000000001,6.499,4.887999999999999,173.07,12.312,173.07,119.484,9000,9000,9000,9000,9000,9000,0.0,72.782,36.542,60.5,56.608000000000004,0.13,0.133,0.029,0.709
AJX75334502,70,10,130.85,130.85,300.0,5000,9000,5000,1.0,50,10.6,145.0,50,85.0,Normal,1,3I1XA992,1,9.0,172,720.3061848963953,"240,33","1020,33","1020,33",388.9,116.66999999970827,0.5999999999984997,680.7001175260659,7.710000037036723,0.02265314736556215,194.8,194.2,389.0,20.23,1.6660000000000001,20.23,14.042000000000002,173.07,12.312,173.07,119.484,5000,5000,9000,9000,5000,5000,0.0,73.987,37.631,60.379,57.33233333333333,0.094,0.093,0.032,0.78
