model_suffix,CURE SPEED Collect Result_Dam,DISCHARGED SPEED OF RESIN Collect Result_Dam,Head Clean Position Z Collect Result_Dam,Head Purge Position Z Collect Result_Dam,Head Zero Position Y Collect Result_Dam,Stage1_Circle_Distance_Speed_Dam,Stage2_Circle_Distance_Speed_Dam,Stage3_Circle_Distance_Speed_Dam,WorkMode Collect Result,Chamber Temp. Collect Result_AutoClave,DISCHARGED SPEED OF RESIN Collect Result_Fill1,Head Purge Position Z Collect Result_Fill1,CURE SPEED Collect Result_Fill2,Head Purge Position Z Collect Result_Fill2,target,Receip_No,cleaned_workorder,Equipment_same_num,PalletID_Collect_Result,Production_Qty_Collect_Result,CURE_DISTANCE_Dam,cure_end_position_XZ_Fill2,cure_start_position_XZ_Fill2,cure_standby_position_XZ_Fill2,HEAD NORMAL DISTANCE_STAGE1_STAGE3_Dam,HEAD NORMAL DISTANCE_TRIANGLE_area_Dam,HEAD NORMAL DISTANCE_TRIANGLE_height_Dam,HEAD NORMAL DISTANCE_STAGE1_STAGE3_Fill1,HEAD NORMAL DISTANCE_TRIANGLE_area_Fill1,HEAD NORMAL DISTANCE_TRIANGLE_height_Fill1,HEAD NORMAL DISTANCE_STAGE1_STAGE2_Fill2,HEAD NORMAL DISTANCE_STAGE2_STAGE3_Fill2,HEAD NORMAL DISTANCE_STAGE1_STAGE3_Fill2,volume_time_multip_stage1_Dam,volume_time_multip_stage2_Dam,volume_time_multip_stage3_Dam,volume_time_multip_avg_Dam,volume_time_multip_stage1_Fill1,volume_time_multip_stage2_Fill1,volume_time_multip_stage3_Fill1,volume_time_multip_avg_Fill1,stage1_line13_distance_speed_Dam,stage1_line24_distance_speed_Dam,stage2_line13_distance_speed_Dam,stage2_line24_distance_speed_Dam,stage3_line13_distance_speed_Dam,stage3_line24_distance_speed_Dam,average_thickness_Dam,1st_pressure_time_AutoClave,2nd_pressure_time_AutoClave,3rd_pressure_time_AutoClave,avg_pressure_time_AutoClave,time_ratio_Dam,time_ratio_Fill1,time_ratio_Fill2,time_ratio_AutoClave
AJX75334506,70,16,124.0,130.85,300.0,6500,5500,6500,0.0,50,10.6,128.0,50,85.0,Normal,6,4BPM0087,1,8.0,321,790.607993888248,"240,33","1020,33","1020,33",389.10020560261853,114.61499999870317,0.589128447368427,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,11.921,4.6739999999999995,12.144,9.579666666666666,155.64800000000002,12.312,158.025,108.66166666666668,6500,6500,5500,5500,6500,6500,0.0,74.469,0.492,60.5,45.15366666666667,0.119,0.113,0.039,0.728
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,50,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,5.0,197,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,97.37499999918606,0.4999999999958207,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,31.737000000000002,7.665,31.737000000000002,23.713000000000005,173.07,12.312,173.07,119.484,4000,4000,4000,4000,4000,4000,0.0,72.059,36.421,60.5,56.32666666666666,0.111,0.107,0.031,0.751
AJX75334506,105,16,124.0,130.85,300.0,5800,5300,5800,0.0,51,10.6,128.0,48,114.612,Normal,6,4F1X6512,1,2.0,54,790.607993888248,"1020,33","240,33","1020,33",389.1,175.09499999841518,0.8999999999918539,681.4000660405017,125.09499997984366,0.36717049561427006,377.5000132450329,302.0000165562909,679.5,15.496,4.872,14.994,11.787333333333335,170.58200000000002,12.312,170.58200000000002,117.82533333333335,diff,5800,5300,5300,5800,5800,-0.05266666666666667,74.64,0.491,59.519999999999996,44.88366666666667,0.137,0.112,0.046,0.704
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,52,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,6.0,29,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,97.37499999918606,0.4999999999958207,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,31.737000000000002,7.665,31.737000000000002,23.713000000000005,175.712,12.312,173.07,120.36466666666666,4000,4000,4000,4000,4000,4000,0.0,72.541,36.3,60.742,56.52766666666667,0.111,0.111,0.031,0.747
AJX75334506,105,16,124.0,130.85,300.0,5800,5300,5800,0.0,53,10.6,128.0,48,114.612,Normal,1,4E1X7686,1,11.0,157,720.3061848963953,"240,33","1020,33","1020,33",388.9,21797.845000000023,112.10000000000012,682.0000293255125,200.7600000025136,0.5887389776245674,194.8,194.2,389.0,24.287,8.084,23.667,18.679333333333332,170.58200000000002,12.312,173.07,118.65466666666669,diff,5800,5300,5300,5800,5800,-0.05266666666666667,75.12,0.491,59.519999999999996,45.04366666666667,0.147,0.114,0.039,0.7
AJX75334506,70,10,130.85,130.85,300.0,4000,9000,4000,1.0,54,10.6,145.0,50,85.0,Normal,1,3KPM0018,1,14.0,309,720.3061848963953,"240,33","1020,33","1020,33",389.6,214.28000000011698,1.1000000000006005,680.7001175260659,162.4650000006089,0.4773467664177028,194.8,194.2,389.0,31.737000000000002,1.6660000000000001,31.375999999999998,21.593,173.07,12.312,173.07,119.484,4000,4000,9000,9000,4000,4000,0.0,72.059,36.179,60.379,56.205666666666666,0.106,0.092,0.032,0.77
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,50,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,8.0,187,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,97.37499999918606,0.4999999999958207,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,31.737000000000002,7.665,31.737000000000002,23.713000000000005,173.07,12.312,173.07,119.484,4000,4000,4000,4000,4000,4000,0.0,72.059,36.421,60.5,56.32666666666666,0.111,0.108,0.031,0.75
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,52,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,15.0,37,720.3061848963953,"240,33","1020,33","1020,33",389.6,272.7200000000176,1.4000000000000903,680.7001175260659,264.5699999950904,0.7773467146050824,194.8,194.2,389.0,31.737000000000002,7.843999999999999,31.375999999999998,23.65233333333333,173.07,12.312,173.07,119.484,4000,4000,4000,4000,4000,4000,0.0,72.541,36.3,60.742,56.52766666666667,0.112,0.116,0.03,0.743
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,49,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,14.0,184,720.3061848963953,"240,33","1020,33","1020,33",389.6,214.28000000011698,1.1000000000006005,680.7001175260659,264.5699999950904,0.7773467146050824,194.8,194.2,389.0,31.737000000000002,7.665,31.737000000000002,23.713000000000005,173.07,12.312,173.07,119.484,4000,4000,4000,4000,4000,4000,0.0,72.059,36.3,60.621,56.32666666666666,0.112,0.112,0.031,0.745
AJX75334506,105,16,124.0,130.85,300.0,5800,5300,5800,0.0,51,10.6,128.0,48,114.612,Normal,6,4F1X6512,1,14.0,51,720.3061848963953,"1020,33","240,33","1020,33",389.6000513346989,21884.730000000007,112.34459505344984,682.0000293255125,200.7600000025136,0.5887389776245674,194.8,194.2,389.0,15.496,5.015,14.994,11.834999999999999,173.07,11.62,173.07,119.25333333333333,diff,5800,5300,5300,5800,5800,-0.05266666666666667,75.12,0.491,60.0,45.20366666666666,0.15,0.113,0.045,0.691
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,49,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,7.0,185,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,97.37499999918606,0.4999999999958207,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,31.737000000000002,7.665,31.737000000000002,23.713000000000005,173.07,12.312,173.07,119.484,4000,4000,4000,4000,4000,4000,0.0,72.059,36.3,60.621,56.32666666666666,0.111,0.107,0.031,0.751
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,55,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,14.0,5,720.3061848963953,"240,33","1020,33","1020,33",389.6,272.7200000000176,1.4000000000000903,680.7001175260659,264.5699999950904,0.7773467146050824,194.8,194.2,389.0,31.737000000000002,7.665,31.375999999999998,23.592666666666663,173.07,12.312,173.07,119.484,4000,4000,4000,4000,4000,4000,0.0,72.782,36.542,60.379,56.56766666666667,0.112,0.115,0.03,0.743
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,54,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,13.0,48,720.3061848963953,"240,33","1020,33","1020,33",389.6,272.7200000000176,1.4000000000000903,680.7001175260659,264.5699999950904,0.7773467146050824,194.8,194.2,389.0,31.737000000000002,7.843999999999999,31.737000000000002,23.77266666666667,173.07,12.312,173.07,119.484,4000,4000,4000,4000,4000,4000,0.0,76.156,38.357,60.258,58.257000000000005,0.112,0.116,0.03,0.742
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,50,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,14.0,65,720.3061848963953,"240,33","1020,33","1020,33",389.6,272.7200000000176,1.4000000000000903,680.7001175260659,264.5699999950904,0.7773467146050824,194.8,194.2,389.0,31.737000000000002,7.665,31.737000000000002,23.713000000000005,173.07,12.312,173.07,119.484,4000,4000,4000,4000,4000,4000,0.0,72.782,36.905,60.621,56.76933333333333,0.112,0.116,0.03,0.743
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,55,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,10.0,13,720.3061848963953,"240,33","1020,33","1020,33",389.6,272.7200000000176,1.4000000000000903,680.7001175260659,264.5699999950904,0.7773467146050824,194.8,194.2,389.0,31.737000000000002,7.665,31.737000000000002,23.713000000000005,173.07,12.312,173.07,119.484,4000,4000,4000,4000,4000,4000,0.0,72.782,36.542,60.379,56.56766666666667,0.125,0.114,0.029,0.732
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,55,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,15.0,7,720.3061848963953,"240,33","1020,33","1020,33",389.6,272.7200000000176,1.4000000000000903,680.7001175260659,264.5699999950904,0.7773467146050824,194.8,194.2,389.0,31.737000000000002,7.843999999999999,31.375999999999998,23.65233333333333,173.07,12.312,175.712,120.36466666666666,4000,4000,4000,4000,4000,4000,0.0,72.782,36.542,60.379,56.56766666666667,0.112,0.116,0.029,0.743
AJX75334506,70,16,124.0,130.85,300.0,6500,5500,6500,0.0,50,10.6,128.0,50,85.0,Normal,6,4BPM0085,1,11.0,326,720.3061848963953,"240,33","1020,33","1020,33",389.30000000000007,21820.265000000036,112.10000000000016,681.1001174570446,264.63000001422824,0.7770663760924043,194.8,194.2,389.0,11.921,4.814,12.144,9.626333333333333,158.025,11.62,158.025,109.22333333333334,6500,6500,5500,5500,6500,6500,0.0,74.469,0.492,60.5,45.15366666666667,0.117,0.111,0.04,0.732
AJX75334506,105,16,124.0,130.85,300.0,5800,5300,5800,0.0,53,10.6,128.0,48,114.612,Normal,1,4E1X7686,1,13.0,161,720.3061848963953,"240,33","1020,33","1020,33",388.9,21797.845000000023,112.10000000000012,682.0000293255125,200.7600000025136,0.5887389776245674,194.8,194.2,389.0,23.976000000000003,8.084,23.667,18.575666666666667,173.07,11.62,170.58200000000002,118.42400000000002,diff,5800,5300,5300,5800,5800,-0.05266666666666667,75.12,0.491,59.519999999999996,45.04366666666667,0.148,0.109,0.039,0.704
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,54,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,10.0,28,720.3061848963953,"240,33","1020,33","1020,33",389.6,272.7200000000176,1.4000000000000903,680.7001175260659,264.5699999950904,0.7773467146050824,194.8,194.2,389.0,31.737000000000002,7.665,31.737000000000002,23.713000000000005,173.07,11.62,173.07,119.25333333333333,4000,4000,4000,4000,4000,4000,0.0,73.987,37.025999999999996,60.258,57.09033333333333,0.112,0.115,0.03,0.743
AJX75334506,70,10,130.85,130.85,300.0,4000,9000,4000,1.0,50,10.6,145.0,50,85.0,Normal,1,3KPM0018,1,9.0,299,720.3061848963953,"240,33","1020,33","1020,33",389.6,214.28000000011698,1.1000000000006005,680.7001175260659,162.4650000006089,0.4773467664177028,194.8,194.2,389.0,31.737000000000002,1.6660000000000001,31.737000000000002,21.713333333333335,170.58200000000002,12.312,170.58200000000002,117.82533333333335,4000,4000,9000,9000,4000,4000,0.0,72.059,36.179,60.016,56.084666666666664,0.107,0.092,0.032,0.769
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,50,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,4.0,195,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,97.37499999918606,0.4999999999958207,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,31.737000000000002,7.665,31.737000000000002,23.713000000000005,173.07,12.312,173.07,119.484,4000,4000,4000,4000,4000,4000,0.0,72.059,36.421,60.5,56.32666666666666,0.111,0.108,0.03,0.752
AJX75334506,105,16,124.0,130.85,300.0,5800,5300,5800,0.0,51,10.6,128.0,48,114.612,Normal,6,4F1X6512,1,13.0,49,720.3061848963953,"1020,33","240,33","1020,33",389.6000513346989,21884.730000000007,112.34459505344984,682.0000293255125,200.7600000025136,0.5887389776245674,194.8,194.2,389.0,15.496,5.015,14.994,11.834999999999999,173.07,12.312,173.07,119.484,diff,5800,5300,5300,5800,5800,-0.05266666666666667,75.12,0.491,60.0,45.20366666666666,0.15,0.113,0.046,0.691
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,50,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,13.0,198,720.3061848963953,"240,33","1020,33","1020,33",389.6,214.28000000011698,1.1000000000006005,680.7001175260659,264.5699999950904,0.7773467146050824,194.8,194.2,389.0,31.737000000000002,7.843999999999999,31.737000000000002,23.77266666666667,175.712,12.312,175.712,121.24533333333333,4000,4000,4000,4000,4000,4000,0.0,72.059,36.421,60.5,56.32666666666666,0.112,0.112,0.03,0.745
AJX75334506,70,10,130.85,130.85,300.0,4000,9000,4000,1.0,54,10.6,145.0,50,85.0,Normal,1,3KPM0018,1,3.0,312,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,0.0,0.0,681.4000660405017,56.98499999337364,0.16725856903567285,377.5000132450329,302.0000165562909,679.5,31.737000000000002,1.6660000000000001,31.737000000000002,21.713333333333335,173.07,12.312,173.07,119.484,4000,4000,9000,9000,4000,4000,0.0,72.059,36.179,60.379,56.205666666666666,0.105,0.091,0.031,0.773
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,52,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,7.0,30,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,97.37499999918606,0.4999999999958207,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,31.737000000000002,7.665,31.737000000000002,23.713000000000005,173.07,12.312,175.712,120.36466666666666,4000,4000,4000,4000,4000,4000,0.0,72.541,36.3,60.742,56.52766666666667,0.11,0.118,0.03,0.743
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,50,10.6,145.0,50,85.0,Normal,1,3KPM0259,1,4.0,160,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,97.37499999918606,0.4999999999958207,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,31.737000000000002,7.843999999999999,31.737000000000002,23.77266666666667,175.712,12.312,173.07,120.36466666666666,4000,4000,4000,4000,4000,4000,0.0,72.782,27.27,60.137,53.39633333333333,0.116,0.113,0.033,0.739
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,55,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,9.0,11,720.3061848963953,"240,33","1020,33","1020,33",389.6,272.7200000000176,1.4000000000000903,680.7001175260659,264.5699999950904,0.7773467146050824,194.8,194.2,389.0,31.737000000000002,7.843999999999999,31.737000000000002,23.77266666666667,173.07,12.312,173.07,119.484,4000,4000,4000,4000,4000,4000,0.0,72.782,36.542,60.379,56.56766666666667,0.15,0.111,0.029,0.711
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,55,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,7.0,16,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,97.37499999918606,0.4999999999958207,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,31.737000000000002,7.665,31.737000000000002,23.713000000000005,175.712,12.312,173.07,120.36466666666666,4000,4000,4000,4000,4000,4000,0.0,72.782,36.542,60.379,56.56766666666667,0.111,0.111,0.031,0.747
AJX75334506,70,16,124.0,130.85,300.0,6500,5500,6500,0.0,50,10.6,128.0,50,85.0,Normal,6,4BPM0085,1,3.0,327,790.607993888248,"240,33","1020,33","1020,33",389.10020560261853,114.61499999870317,0.589128447368427,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,12.144,4.5360000000000005,12.144,9.607999999999999,155.64800000000002,12.312,158.025,108.66166666666668,6500,6500,5500,5500,6500,6500,0.0,74.469,0.492,60.5,45.15366666666667,0.112,0.106,0.04,0.742
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,54,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,2.0,51,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,97.37499999918606,0.4999999999958207,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,31.737000000000002,7.843999999999999,31.737000000000002,23.77266666666667,173.07,12.987,175.712,120.58966666666667,4000,4000,4000,4000,4000,4000,0.0,74.71,37.51,60.5,57.57333333333333,0.111,0.111,0.03,0.748
AJX75334506,70,16,124.0,130.85,300.0,6500,5500,6500,0.0,50,10.6,128.0,50,85.0,Normal,6,4BPM0087,1,1.0,323,790.607993888248,"240,33","1020,33","1020,33",389.10020560261853,114.61499999870317,0.589128447368427,681.4000660405017,159.20999998735306,0.4673025669413123,377.5000132450329,302.0000165562909,679.5,12.144,4.6739999999999995,12.144,9.653999999999998,155.64800000000002,12.312,158.025,108.66166666666668,6500,6500,5500,5500,6500,6500,0.0,74.469,0.492,60.5,45.15366666666667,0.111,0.11,0.041,0.737
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,54,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,5.0,56,790.607993888248,"240,33","1020,33","1020,33",389.49999999999994,97.37499999918606,0.4999999999958207,681.4000660405017,159.2250000081258,0.46734659400124456,377.5000132450329,302.0000165562909,679.5,31.737000000000002,7.665,31.737000000000002,23.713000000000005,173.07,12.312,173.07,119.484,4000,4000,4000,4000,4000,4000,0.0,74.71,37.51,60.5,57.57333333333333,0.11,0.111,0.031,0.747
AJX75334506,105,16,124.0,130.85,300.0,5800,5300,5800,0.0,51,10.6,128.0,48,114.612,Normal,6,4F1X6512,1,15.0,53,720.3061848963953,"1020,33","240,33","1020,33",389.6000513346989,21884.730000000007,112.34459505344984,682.0000293255125,200.7600000025136,0.5887389776245674,194.8,194.2,389.0,15.496,5.159999999999999,14.994,11.883333333333333,173.07,12.312,170.58200000000002,118.65466666666669,diff,5800,5300,5300,5800,5800,-0.05266666666666667,75.12,0.491,60.0,45.20366666666666,0.149,0.113,0.046,0.692
AJX75334506,70,10,130.85,130.85,300.0,4000,4000,4000,0.0,50,10.6,145.0,50,85.0,Normal,1,3JPXX060,1,11.0,194,720.3061848963953,"240,33","1020,33","1020,33",389.6,214.28000000011698,1.1000000000006005,680.7001175260659,264.5699999950904,0.7773467146050824,194.8,194.2,389.0,31.737000000000002,7.665,31.737000000000002,23.713000000000005,173.07,12.312,175.712,120.36466666666666,4000,4000,4000,4000,4000,4000,0.0,72.059,36.421,60.5,56.32666666666666,0.113,0.112,0.031,0.745
AJX75334506,70,10,130.85,130.85,300.0,4000,9000,4000,1.0,54,10.6,145.0,50,85.0,Normal,1,3KPM0018,1,15.0,311,720.3061848963953,"240,33","1020,33","1020,33",389.6,214.28000000011698,1.1000000000006005,680.7001175260659,162.4650000006089,0.4773467664177028,194.8,194.2,389.0,31.737000000000002,1.75,31.737000000000002,21.741333333333333,173.07,11.62,170.58200000000002,118.42400000000002,4000,4000,9000,9000,4000,4000,0.0,72.059,36.179,60.379,56.205666666666666,0.106,0.092,0.031,0.771
